date,store_number,sales_amount
30-09-2011,2,1650394.44
30-09-2011,3,368477.93
30-09-2011,4,1929486.63
30-09-2011,5,292315.38
30-09-2011,6,1307551.92
30-09-2011,7,488880.26
30-09-2011,8,809049.37
30-09-2011,9,508567.04
30-09-2011,10,1627707.31
30-09-2011,11,1190515.83
30-09-2011,12,866401.45
30-09-2011,13,1835662.69
30-09-2011,14,1809989.29
30-09-2011,15,521297.31
30-09-2011,16,450075.31
30-09-2011,17,868191.05
30-09-2011,18,847348.08
30-09-2011,19,1330757.22
30-09-2011,20,1945808.26
30-09-2011,21,651970.48
30-09-2011,22,953314.16
30-09-2011,23,1275597.85
30-09-2011,24,1246242.61
30-09-2011,25,639160.24
30-09-2011,26,959339.51
30-09-2011,27,1599626.26
30-09-2011,28,1120731.76
30-09-2011,29,446516.26
30-09-2011,30,387001.13
30-09-2011,31,1285534.74
30-09-2011,32,1088943.98
30-09-2011,33,229731.98
30-09-2011,34,871847.85
30-09-2011,35,749676.95
30-09-2011,36,314910.37
30-09-2011,37,516402.1
30-09-2011,38,366819.84
30-09-2011,39,1311775.83
30-09-2011,40,912857.1
30-09-2011,41,1160619.61
30-09-2011,42,510243.79
30-09-2011,43,555183.72
30-09-2011,44,299757.75
30-09-2011,45,698986.34
07-10-2011,1,1630989.95
07-10-2011,2,1837553.43
07-10-2011,3,403342.4
07-10-2011,4,2166737.65
07-10-2011,5,309111.47
07-10-2011,6,1481739.2
07-10-2011,7,525866.36
07-10-2011,8,929976.55
07-10-2011,9,553836.98
07-10-2011,10,1788227.6
07-10-2011,11,1346271.06
07-10-2011,12,951244.66
07-10-2011,13,2067232.56
07-10-2011,14,2078796.76
07-10-2011,15,579068.88
07-10-2011,16,482926.93
07-10-2011,17,918006.9
07-10-2011,18,1019741.1
07-10-2011,19,1461718.87
07-10-2011,20,2135982.79
07-10-2011,21,663452.46
07-10-2011,22,993436.67
07-10-2011,23,1463501.99
07-10-2011,24,1405914.39
07-10-2011,25,671522.87
07-10-2011,26,1130022.99
07-10-2011,27,1672339.27
07-10-2011,28,1557314.58
07-10-2011,29,514993
07-10-2011,30,417528.26
07-10-2011,31,1427383.24
07-10-2011,32,1149448.02
07-10-2011,33,262159.13
07-10-2011,34,954069.45
07-10-2011,35,791637.53
07-10-2011,36,346137.87
07-10-2011,37,522816.85
07-10-2011,38,449516.29
07-10-2011,39,1443884.39
07-10-2011,40,1070389.98
07-10-2011,41,1277882.77
07-10-2011,42,649111.23
07-10-2011,43,642828.62
07-10-2011,44,312577.36
07-10-2011,45,753447.05
14-10-2011,1,1493525.93
14-10-2011,2,1743882.19
14-10-2011,3,368282.57
14-10-2011,4,2074548.85
14-10-2011,5,286117.72
14-10-2011,6,1386520.99
14-10-2011,7,501959.19
14-10-2011,8,863188.26
14-10-2011,9,529515.66
14-10-2011,10,1704753.02
14-10-2011,11,1286388.96
14-10-2011,12,927600.01
14-10-2011,13,1929659.07
14-10-2011,14,1890870.75
14-10-2011,15,537300.94
14-10-2011,16,498241.06
14-10-2011,17,884042.63
14-10-2011,18,953533.95
14-10-2011,19,1318905.53
14-10-2011,20,2010107.68
14-10-2011,21,671379.44
14-10-2011,22,944337.32
14-10-2011,23,1257778.34
14-10-2011,24,1333315.03
14-10-2011,25,646915.47
14-10-2011,26,987886.08
14-10-2011,27,1682652.51
14-10-2011,28,1220984.94
14-10-2011,29,475776.45
14-10-2011,30,410711.99
14-10-2011,31,1378340.18
14-10-2011,32,1175420.26
14-10-2011,33,272487.33
14-10-2011,34,911788.79
14-10-2011,35,772859.25
14-10-2011,36,342076.99
14-10-2011,37,513636.01
14-10-2011,38,400430.78
14-10-2011,39,1384721.84
14-10-2011,40,936751.68
14-10-2011,41,1247130.22
14-10-2011,42,613531.11
14-10-2011,43,590984.56
14-10-2011,44,293031.78
14-10-2011,45,720946.99
21-10-2011,1,1502562.78
21-10-2011,2,1834680.25
21-10-2011,3,394976.36
21-10-2011,4,2207742.13
21-10-2011,5,306069.18
21-10-2011,6,1417922.37
21-10-2011,7,558691.43
21-10-2011,8,905984.49
21-10-2011,9,557075.21
21-10-2011,10,1745928.56
21-10-2011,11,1325107.53
21-10-2011,12,938604.58
21-10-2011,13,1973544.27
21-10-2011,14,2009004.59
21-10-2011,15,603318.89
21-10-2011,16,560104.16
21-10-2011,17,877380.22
21-10-2011,18,1048212.62
21-10-2011,19,1374863.1
21-10-2011,20,2104241.9
21-10-2011,21,729036.06
21-10-2011,22,981567.22
21-10-2011,23,1441032.59
21-10-2011,24,1283563.43
21-10-2011,25,690675.5
21-10-2011,26,974907.28
21-10-2011,27,1689591.44
21-10-2011,28,1203172.05
21-10-2011,29,505068.22
21-10-2011,30,428958.53
21-10-2011,31,1409310.4
21-10-2011,32,1151258.74
21-10-2011,33,233543.08
21-10-2011,34,953693.23
21-10-2011,35,811328.4
21-10-2011,36,328633.34
21-10-2011,37,522784.33
21-10-2011,38,402709.17
21-10-2011,39,1465283.29
21-10-2011,40,942319.65
21-10-2011,41,1214944.29
21-10-2011,42,537276.41
21-10-2011,43,594625.96
21-10-2011,44,305969.81
21-10-2011,45,771686.4
28-10-2011,1,1445249.09
28-10-2011,2,1769296.25
28-10-2011,3,389540.62
28-10-2011,4,2151659.59
28-10-2011,5,307035.11
28-10-2011,6,1419445.12
28-10-2011,7,527339.52
28-10-2011,8,876712.31
28-10-2011,9,548527.49
28-10-2011,10,1771792.97
28-10-2011,11,1310684.1
28-10-2011,12,990926.38
28-10-2011,13,1948733.81
28-10-2011,14,2056846.12
28-10-2011,15,589842.69
28-10-2011,16,505918.21
28-10-2011,17,936508.43
28-10-2011,18,1106642.63
28-10-2011,19,1396612.36
28-10-2011,20,2065421.52
28-10-2011,21,738812
28-10-2011,22,1099351.68
28-10-2011,23,1407191.96
28-10-2011,24,1307142.75
28-10-2011,25,724443.97
28-10-2011,26,972256.98
28-10-2011,27,1710372.4
28-10-2011,28,1242746.06
28-10-2011,29,515119.64
28-10-2011,30,426151.88
28-10-2011,31,1346862.72
28-10-2011,32,1185391.96
28-10-2011,33,231319.96
28-10-2011,34,958063.87
28-10-2011,35,808821.5
28-10-2011,36,306193.81
28-10-2011,37,517355.44
28-10-2011,38,378539.17
28-10-2011,39,1472663.1
28-10-2011,40,941675.95
28-10-2011,41,1274463.02
28-10-2011,42,515599.7
28-10-2011,43,572516.57
28-10-2011,44,306336.07
28-10-2011,45,781694.57
04-11-2011,1,1697229.58
04-11-2011,2,1959707.9
04-11-2011,3,459443.22
04-11-2011,4,2281217.31
04-11-2011,5,353652.23
04-11-2011,6,1523420.38
04-11-2011,7,564536.01
04-11-2011,8,947815.05
04-11-2011,9,597855.07
04-11-2011,10,1904438.59
04-11-2011,11,1458287.38
04-11-2011,12,1051944.79
04-11-2011,13,2036317.54
04-11-2011,14,2174056.71
04-11-2011,15,615121.78
04-11-2011,16,511059.95
04-11-2011,17,927657.63
04-11-2011,18,1100625.06
04-11-2011,19,1480289.64
04-11-2011,20,2284106.6
04-11-2011,21,767358.37
04-11-2011,22,1106575.59
04-11-2011,23,1428436.33
04-11-2011,24,1385860.38
04-11-2011,25,718393.61
04-11-2011,26,988950.75
04-11-2011,27,1621109.3
04-11-2011,28,1576654.67
04-11-2011,29,620735.72
04-11-2011,30,432359.04
04-11-2011,31,1426405.46
04-11-2011,32,1204628.28
04-11-2011,33,236157.12
04-11-2011,34,992621.93
04-11-2011,35,653468.75
04-11-2011,36,313387.11
04-11-2011,37,555925.6
04-11-2011,38,436970.1
04-11-2011,39,1553629.59
04-11-2011,40,1011321.18
04-11-2011,41,1315684.86
04-11-2011,42,597667.21
04-11-2011,43,641905.37
04-11-2011,44,307126.34
04-11-2011,45,833429.22
11-11-2011,1,1594938.89
11-11-2011,2,1920725.15
11-11-2011,3,407764.25
11-11-2011,4,2203028.96
11-11-2011,5,311906.7
11-11-2011,6,1536176.54
11-11-2011,7,556015.59
11-11-2011,8,917088.48
11-11-2011,9,594574.12
11-11-2011,10,2076570.84
11-11-2011,11,1366053.69
11-11-2011,12,1095091.53
11-11-2011,13,2111592.09
11-11-2011,14,2081534.65
11-11-2011,15,618949.82
11-11-2011,16,513181.31
11-11-2011,17,914759.2
11-11-2011,18,1079931.63
11-11-2011,19,1502078.93
11-11-2011,20,2269975.85
11-11-2011,21,757369.87
11-11-2011,22,1051740.29
11-11-2011,23,1436940.78
11-11-2011,24,1425078.59
11-11-2011,25,719235.07
11-11-2011,26,1077640.13
11-11-2011,27,1800728.07
11-11-2011,28,1402654.95
11-11-2011,29,531600.62
11-11-2011,30,409686.63
11-11-2011,31,1444783.64
11-11-2011,32,1182733
11-11-2011,33,271961.04
11-11-2011,34,991570.02
11-11-2011,35,880576.33
11-11-2011,36,328498.92
11-11-2011,37,501268.78
11-11-2011,38,411116.95
11-11-2011,39,1456957.38
11-11-2011,40,1037687.07
11-11-2011,41,1302499.23
11-11-2011,42,643125.29
11-11-2011,43,615975.5
11-11-2011,44,312233.56
11-11-2011,45,808624.82
18-11-2011,1,1539483.7
18-11-2011,2,1902762.5
18-11-2011,3,398838.97
18-11-2011,4,2243946.59
18-11-2011,5,307944.37
18-11-2011,6,1524390.07
18-11-2011,7,539826.56
18-11-2011,8,897032.19
18-11-2011,9,542414.27
18-11-2011,10,1869087.85
18-11-2011,11,1315091.63
18-11-2011,12,970641.34
18-11-2011,13,2016323.51
18-11-2011,14,1969360.72
18-11-2011,15,597856.51
18-11-2011,16,480353.64
18-11-2011,17,877724.31
18-11-2011,18,1056992.18
18-11-2011,19,1411835.57
18-11-2011,20,2169933.82
18-11-2011,21,737014.09
18-11-2011,22,1007579.44
18-11-2011,23,1345631.96
18-11-2011,24,1297535.69
18-11-2011,25,728525.6
18-11-2011,26,946091.79
18-11-2011,27,1723739.44
18-11-2011,28,1255081.22
18-11-2011,29,504601.29
18-11-2011,30,436462.63
18-11-2011,31,1445174.79
18-11-2011,32,1181651.55
18-11-2011,33,251294.5
18-11-2011,34,947552.44
18-11-2011,35,820964.1
18-11-2011,36,332901.94
18-11-2011,37,527495.09
18-11-2011,38,392003.13
18-11-2011,39,1510397.27
18-11-2011,40,905399.99
18-11-2011,41,1230118.02
18-11-2011,42,567673.87
18-11-2011,43,628115.61
18-11-2011,44,310531.04
18-11-2011,45,773603.77
25-11-2011,1,2033320.66
25-11-2011,2,2614202.3
25-11-2011,3,556925.19
25-11-2011,4,3004702.33
25-11-2011,5,507900.07
25-11-2011,6,2249811.55
25-11-2011,7,949075.87
25-11-2011,8,1235163.86
25-11-2011,9,814753.5
25-11-2011,10,2950198.64
25-11-2011,11,1848953.48
25-11-2011,12,1591920.42
25-11-2011,13,2864170.61
25-11-2011,14,2685351.81
25-11-2011,15,1066478.1
25-11-2011,16,712422.4
25-11-2011,17,1225700.28
25-11-2011,18,1624170.99
25-11-2011,19,1974646.78
25-11-2011,20,2906233.25
25-11-2011,21,1219263.4
25-11-2011,22,1535857.49
25-11-2011,23,2057059.53
25-11-2011,24,1761235.67
25-11-2011,25,1116211.39
25-11-2011,26,1282320.05
25-11-2011,27,2504400.71
25-11-2011,28,1929738.27
25-11-2011,29,913165.19
25-11-2011,30,452163.93
25-11-2011,31,1934099.65
25-11-2011,32,1684468.66
25-11-2011,33,255996.47
25-11-2011,34,1345595.82
25-11-2011,35,1733822.4
25-11-2011,36,332811.55
25-11-2011,37,522554.04
25-11-2011,38,393715.71
25-11-2011,39,2338832.4
25-11-2011,40,1230011.95
25-11-2011,41,1906713.35
25-11-2011,42,577698.37
25-11-2011,43,669965.22
25-11-2011,44,309129.01
25-11-2011,45,1170672.94
02-12-2011,1,1584083.95
02-12-2011,2,1954952
02-12-2011,3,472511.32
02-12-2011,4,2180999.26
02-12-2011,5,376225.61
02-12-2011,6,1688531.34
02-12-2011,7,591907.88
02-12-2011,8,986601.46
02-12-2011,9,613115.21
02-12-2011,10,2068097.18
02-12-2011,11,1399322.44
02-12-2011,12,1071383.1
02-12-2011,13,2051315.66
02-12-2011,14,2143080.57
02-12-2011,15,699028.66
02-12-2011,16,530492.84
02-12-2011,17,945267.68
02-12-2011,18,1188047.61
02-12-2011,19,1484708.38
02-12-2011,20,2298776.83
02-12-2011,21,793184.25
02-12-2011,22,1167621.14
02-12-2011,23,1552886.59
02-12-2011,24,1335647.1
02-12-2011,25,878314.57
02-12-2011,26,1012498.49
02-12-2011,27,1806924.74
02-12-2011,28,1368130.35
02-12-2011,29,579874.22
02-12-2011,30,412385.75
02-12-2011,31,1388809.43
02-12-2011,32,1179773.88
02-12-2011,33,220060.35
02-12-2011,34,988742.08
02-12-2011,35,903606.03
02-12-2011,36,293350.51
02-12-2011,37,527117.81
02-12-2011,38,411252.02
02-12-2011,39,1632894.58
02-12-2011,40,1059676.62
02-12-2011,41,1292436.23
02-12-2011,42,511883.36
02-12-2011,43,585028.26
02-12-2011,44,284309.34
02-12-2011,45,875699.81
09-12-2011,1,1799682.38
09-12-2011,2,2290549.32
09-12-2011,3,468772.8
09-12-2011,4,2508955.24
09-12-2011,5,367433.77
09-12-2011,6,1903385.14
09-12-2011,7,653845.45
09-12-2011,8,1051922.95
09-12-2011,9,630327.28
09-12-2011,10,2429310.9
09-12-2011,11,1646655.94
09-12-2011,12,1189646.45
09-12-2011,13,2462779.06
09-12-2011,14,2470581.29
09-12-2011,15,764565.55
09-12-2011,16,574798.86
09-12-2011,17,976522.93
09-12-2011,18,1368471.23
09-12-2011,19,1713769.06
09-12-2011,20,2546123.78
09-12-2011,21,897747.13
09-12-2011,22,1308967.44
09-12-2011,23,1841173.6
09-12-2011,24,1529615.54
09-12-2011,25,916446.02
09-12-2011,26,1148987.46
09-12-2011,27,2014665.98
09-12-2011,28,1467024.3
09-12-2011,29,633240.53
09-12-2011,30,436741.02
09-12-2011,31,1556798.94
09-12-2011,32,1415746.91
09-12-2011,33,270373.05
09-12-2011,34,1084243.91
09-12-2011,35,948964.99
09-12-2011,36,312298.37
09-12-2011,37,537224.52
09-12-2011,38,435401.64
09-12-2011,39,1781528.77
09-12-2011,40,1158708.98
09-12-2011,41,1548661.45
09-12-2011,42,619133.48
09-12-2011,43,617898.07
09-12-2011,44,304300.91
09-12-2011,45,957155.31
16-12-2011,1,1881176.67
16-12-2011,2,2432736.52
16-12-2011,3,510747.62
16-12-2011,4,2771397.17
16-12-2011,5,379530.3
16-12-2011,6,2034695.56
16-12-2011,7,720242.19
16-12-2011,8,1118163.94
16-12-2011,9,705557.97
16-12-2011,10,2555031.18
16-12-2011,11,1783910.06
16-12-2011,12,1293404.18
16-12-2011,13,2760346.71
16-12-2011,14,2594363.09
16-12-2011,15,870415.49
16-12-2011,16,679481.9
16-12-2011,17,1067754.06
16-12-2011,18,1516924.23
16-12-2011,19,1852179.15
16-12-2011,20,2762816.65
16-12-2011,21,1027584.51
16-12-2011,22,1453153.33
16-12-2011,23,2173621.2
16-12-2011,24,1624994.43
16-12-2011,25,997502.47
16-12-2011,26,1204807.83
16-12-2011,27,2205919.86
16-12-2011,28,1429954.66
16-12-2011,29,736805.66
16-12-2011,30,441265.08
16-12-2011,31,1611196.61
16-12-2011,32,1556017.91
16-12-2011,33,259638.35
16-12-2011,34,1151052.86
16-12-2011,35,1115255.65
16-12-2011,36,341503.92
16-12-2011,37,533905.67
16-12-2011,38,404283.84
16-12-2011,39,1991824.05
16-12-2011,40,1198670.19
16-12-2011,41,1682368.32
16-12-2011,42,598437.98
16-12-2011,43,665007.08
16-12-2011,44,311144.16
16-12-2011,45,1078905.68
23-12-2011,1,2270188.99
23-12-2011,2,3224369.8
23-12-2011,3,551221.21
23-12-2011,4,3676388.98
23-12-2011,5,458562.24
23-12-2011,6,2644633.02
23-12-2011,7,1059715.27
23-12-2011,8,1462254.05
23-12-2011,9,905324.68
23-12-2011,10,3487986.89
23-12-2011,11,2213518.5
23-12-2011,12,1617612.03
23-12-2011,13,3556766.03
23-12-2011,14,3369068.99
23-12-2011,15,1182691.87
23-12-2011,16,950691.96
23-12-2011,17,1289156.9
23-12-2011,18,1882393.4
23-12-2011,19,2480159.47
23-12-2011,20,3555371.03
23-12-2011,21,1384552.17
23-12-2011,22,1863195.68
23-12-2011,23,2587953.32
23-12-2011,24,2168344.23
23-12-2011,25,1290532.97
23-12-2011,26,1515175.01
23-12-2011,27,2739019.75
23-12-2011,28,1796203.51
23-12-2011,29,1016637.39
23-12-2011,30,492022.68
23-12-2011,31,2026176.14
23-12-2011,32,1959526.96
23-12-2011,33,256235.19
23-12-2011,34,1593655.96
23-12-2011,35,1550214.02
23-12-2011,36,325262.46
23-12-2011,37,605791.46
23-12-2011,38,419717.41
23-12-2011,39,2554482.84
23-12-2011,40,1601585.7
23-12-2011,41,2263722.68
23-12-2011,42,575676.13
23-12-2011,43,676290.46
23-12-2011,44,376233.89
23-12-2011,45,1521957.99
30-12-2011,1,1497462.72
30-12-2011,2,1874226.52
30-12-2011,3,410553.88
30-12-2011,4,2007105.86
30-12-2011,5,349624.88
30-12-2011,6,1598080.52
30-12-2011,7,815915.52
30-12-2011,8,858572.22
30-12-2011,9,549788.36
30-12-2011,10,1930690.37
30-12-2011,11,1352084.21
30-12-2011,12,1111638.07
30-12-2011,13,1969056.91
30-12-2011,14,1914148.89
30-12-2011,15,603460.79
30-12-2011,16,665861.06
30-12-2011,17,777207.3
30-12-2011,18,1010562.49
30-12-2011,19,1405168.06
30-12-2011,20,2043245
30-12-2011,21,804362.36
30-12-2011,22,982661.14
30-12-2011,23,1213486.95
30-12-2011,24,1363973.16
30-12-2011,25,683665.37
30-12-2011,26,972834.42
30-12-2011,27,1650604.6
30-12-2011,28,1270036.53
30-12-2011,29,551743.05
30-12-2011,30,376777.45
30-12-2011,31,1355405.95
30-12-2011,32,1102367.65
30-12-2011,33,215359.21
30-12-2011,34,965512.36
30-12-2011,35,904650.55
30-12-2011,36,287425.22
30-12-2011,37,451327.61
30-12-2011,38,342667.35
30-12-2011,39,1537139.56
30-12-2011,40,908853.15
30-12-2011,41,1264014.16
30-12-2011,42,454412.28
30-12-2011,43,505405.85
30-12-2011,44,263917.85
30-12-2011,45,869403.63
06-01-2012,1,1550369.92
06-01-2012,2,1799520.14
06-01-2012,3,398178.21
06-01-2012,4,2047766.07
06-01-2012,5,312078.71
06-01-2012,6,1395339.71
06-01-2012,7,713117.66
06-01-2012,8,872113.23
06-01-2012,9,519585.67
06-01-2012,10,1683401.78
06-01-2012,11,1283885.55
06-01-2012,12,945823.65
06-01-2012,13,1865752.78
06-01-2012,14,1859144.96
06-01-2012,15,516087.65
06-01-2012,16,564538.07
06-01-2012,17,1198104.22
06-01-2012,18,977286.07
06-01-2012,19,1266570.4
06-01-2012,20,1964701.94
06-01-2012,21,640181.86
06-01-2012,22,895358.2
06-01-2012,23,1150662.55
06-01-2012,24,1251581.89
06-01-2012,25,636419.12
06-01-2012,26,971557.62
06-01-2012,27,1535287.4
06-01-2012,28,1466046.07
06-01-2012,29,469773.85
06-01-2012,30,457030.86
06-01-2012,31,1401232.52
06-01-2012,32,1099937.25
06-01-2012,33,267058.08
06-01-2012,34,953844.85
06-01-2012,35,671708.09
06-01-2012,36,329467.82
06-01-2012,37,558343.57
06-01-2012,38,478483.2
06-01-2012,39,1478537.93
06-01-2012,40,954576.86
06-01-2012,41,1208191.61
06-01-2012,42,636372.37
06-01-2012,43,670993.01
06-01-2012,44,325327.93
06-01-2012,45,714081.05
13-01-2012,1,1459601.17
13-01-2012,2,1744725.48
13-01-2012,3,367438.62
13-01-2012,4,1941676.61
13-01-2012,5,291454.52
13-01-2012,6,1344243.17
13-01-2012,7,593875.46
13-01-2012,8,817661.76
13-01-2012,9,474964.6
13-01-2012,10,1711562.73
13-01-2012,11,1264736.59
13-01-2012,12,865467.86
13-01-2012,13,1794962.64
13-01-2012,14,1696248.27
13-01-2012,15,454183.42
13-01-2012,16,508520.09
13-01-2012,17,873576.96
13-01-2012,18,890130.25
13-01-2012,19,1182198.7
13-01-2012,20,1911510.64
13-01-2012,21,631181.25
13-01-2012,22,855437.57
13-01-2012,23,1031451.35
13-01-2012,24,1155594.2
13-01-2012,25,614764.31
13-01-2012,26,836305.65
13-01-2012,27,1492399.13
13-01-2012,28,1161190.29
13-01-2012,29,444756.37
13-01-2012,30,447023.91
13-01-2012,31,1377485.12
13-01-2012,32,1071598.36
13-01-2012,33,279447.22
13-01-2012,34,913755.12
13-01-2012,35,625135.11
13-01-2012,36,325976.34
13-01-2012,37,546221.4
13-01-2012,38,423260.82
13-01-2012,39,1369125.37
13-01-2012,40,780607.52
13-01-2012,41,1134767.28
13-01-2012,42,664348.2
13-01-2012,43,663529.64
13-01-2012,44,312361.88
13-01-2012,45,676615.53
20-01-2012,1,1394393.84
20-01-2012,2,1711769.11
20-01-2012,3,365818.61
20-01-2012,4,2005097.76
20-01-2012,5,287523.98
20-01-2012,6,1326255.7
20-01-2012,7,578002.85
20-01-2012,8,813954.82
20-01-2012,9,480130.04
20-01-2012,10,1675562.94
20-01-2012,11,1207303.29
20-01-2012,12,855922.64
20-01-2012,13,1811606.21
20-01-2012,14,1789113.32
20-01-2012,15,492721.85
20-01-2012,16,474389.75
20-01-2012,17,809272.65
20-01-2012,18,937522.77
20-01-2012,19,1237104.73
20-01-2012,20,1892775.94
20-01-2012,21,651178.2
20-01-2012,22,897027.44
20-01-2012,23,1146992.13
20-01-2012,24,1151993.85
20-01-2012,25,594744.89
20-01-2012,26,838751.5
20-01-2012,27,1542131.05
20-01-2012,28,1129540.48
20-01-2012,29,446863.31
20-01-2012,30,438760.62
20-01-2012,31,1372504.9
20-01-2012,32,1080012.04
20-01-2012,33,244899.2
20-01-2012,34,910899.05
20-01-2012,35,669850.04
20-01-2012,36,330927.21
20-01-2012,37,543894.07
20-01-2012,38,405215.91
20-01-2012,39,1394841.03
20-01-2012,40,811365.42
20-01-2012,41,1116295.24
20-01-2012,42,579499.93
20-01-2012,43,619225.65
20-01-2012,44,316948.39
20-01-2012,45,700392.21
27-01-2012,1,1319325.59
27-01-2012,2,1660906.14
27-01-2012,3,349518.1
27-01-2012,4,1928720.51
27-01-2012,5,295974.22
27-01-2012,6,1315610.66
27-01-2012,7,541037.98
27-01-2012,8,778178.53
27-01-2012,9,482451.21
27-01-2012,10,1632406
27-01-2012,11,1162675.85
27-01-2012,12,888203.69
27-01-2012,13,1733983.09
27-01-2012,14,1595362.27
27-01-2012,15,466045.63
27-01-2012,16,453979.19
27-01-2012,17,769522.33
27-01-2012,18,825584.22
27-01-2012,19,1279623.26
27-01-2012,20,1761016.51
27-01-2012,21,611258.71
27-01-2012,22,786459.23
27-01-2012,23,1037476.38
27-01-2012,24,1057290.41
27-01-2012,25,589554.29
27-01-2012,26,820059.89
27-01-2012,27,1263534.86
27-01-2012,28,1132948.48
27-01-2012,29,395987.24
27-01-2012,30,433037.66
27-01-2012,31,1259941.48
27-01-2012,32,1051864.6
27-01-2012,33,236920.49
27-01-2012,34,872450.37
27-01-2012,35,588722.99
27-01-2012,36,301444.94
27-01-2012,37,514116.58
27-01-2012,38,412882.31
27-01-2012,39,1320301.61
27-01-2012,40,770157.29
27-01-2012,41,1079398.81
27-01-2012,42,538978.67
27-01-2012,43,587685.38
27-01-2012,44,308295.38
27-01-2012,45,624081.64
03-02-2012,1,1636339.65
03-02-2012,2,1935299.94
03-02-2012,3,424960.66
03-02-2012,4,2173373.91
03-02-2012,5,333948
03-02-2012,6,1496305.78
03-02-2012,7,580453.32
03-02-2012,8,927610.69
03-02-2012,9,549967.89
03-02-2012,10,1867403.01
03-02-2012,11,1376732.18
03-02-2012,12,1058767.95
03-02-2012,13,1927780.74
03-02-2012,14,1877410.36
03-02-2012,15,523831.64
03-02-2012,16,475905.1
03-02-2012,17,864852.85
03-02-2012,18,1049772.04
03-02-2012,19,1345311.65
03-02-2012,20,2203523.2
03-02-2012,21,680725.43
03-02-2012,22,958487.75
03-02-2012,23,1261872.67
03-02-2012,24,1249696.97
03-02-2012,25,642776.4
03-02-2012,26,939158.25
03-02-2012,27,1564246.02
03-02-2012,28,1531599.44
03-02-2012,29,493159.35
03-02-2012,30,434080.74
03-02-2012,31,1391479.91
03-02-2012,32,1156826.31
03-02-2012,33,256091.32
03-02-2012,34,939367.14
03-02-2012,35,746901.03
03-02-2012,36,310982.87
03-02-2012,37,555424.24
03-02-2012,38,457711.68
03-02-2012,39,1396150.15
03-02-2012,40,979552.34
03-02-2012,41,1208825.6
03-02-2012,42,588448.21
03-02-2012,43,629176.71
03-02-2012,44,325986.05
03-02-2012,45,757330.95
10-02-2012,1,1802477.43
10-02-2012,2,2103322.68
10-02-2012,3,473292.47
10-02-2012,4,2374660.64
10-02-2012,5,349239.88
10-02-2012,6,1620603.92
10-02-2012,7,563460.77
10-02-2012,8,1021400.42
10-02-2012,9,609736.12
10-02-2012,10,2218595.8
10-02-2012,11,1574287.76
10-02-2012,12,1199330.85
10-02-2012,13,2069284.57
10-02-2012,14,2077256.24
10-02-2012,15,628218.22
10-02-2012,16,473766.97
10-02-2012,17,880165.7
10-02-2012,18,1161615.51
10-02-2012,19,1499496.67
10-02-2012,20,2462978.28
10-02-2012,21,770652.79
10-02-2012,22,1034448.07
10-02-2012,23,1358444.07
10-02-2012,24,1403460.87
10-02-2012,25,658984.38
10-02-2012,26,1081005.64
10-02-2012,27,1651605.35
10-02-2012,28,1572966.15
10-02-2012,29,545840.05
10-02-2012,30,451365.99
10-02-2012,31,1527688.58
10-02-2012,32,1129422.86
10-02-2012,33,282552.58
10-02-2012,34,1047658.09
10-02-2012,35,849779.14
10-02-2012,36,335741.9
10-02-2012,37,527041.46
10-02-2012,38,469787.38
10-02-2012,39,1442988.44
10-02-2012,40,999785.48
10-02-2012,41,1238844.56
10-02-2012,42,674919.45
10-02-2012,43,662198.65
10-02-2012,44,325377.97
10-02-2012,45,803657.12
17-02-2012,1,1819870
17-02-2012,2,2196688.46
17-02-2012,3,475591.08
17-02-2012,4,2427640.17
17-02-2012,5,356427.98
17-02-2012,6,1632616.09
17-02-2012,7,620908.18
17-02-2012,8,1096232.89
17-02-2012,9,658965.05
17-02-2012,10,2168709.76
17-02-2012,11,1569607.94
17-02-2012,12,1240048.85
17-02-2012,13,2214477.06
17-02-2012,14,2020550.99
17-02-2012,15,598502.83
17-02-2012,16,494069.49
17-02-2012,17,927084.65
17-02-2012,18,1115985.81
17-02-2012,19,1424720.27
17-02-2012,20,2309025.16
17-02-2012,21,834663.52
17-02-2012,22,1004749.41
17-02-2012,23,1365546.69
17-02-2012,24,1326370.08
17-02-2012,25,654088.02
17-02-2012,26,965788.76
17-02-2012,27,1606221.56
17-02-2012,28,1501503.68
17-02-2012,29,559606.91
17-02-2012,30,435109.11
17-02-2012,31,1570813.52
17-02-2012,32,1243812.59
17-02-2012,33,266300.98
17-02-2012,34,1123446.51
17-02-2012,35,824568.39
17-02-2012,36,326316.73
17-02-2012,37,541071.29
17-02-2012,38,415513.97
17-02-2012,39,1511041.69
17-02-2012,40,975500.87
17-02-2012,41,1330451.46
17-02-2012,42,606671.5
17-02-2012,43,660632.05
17-02-2012,44,320691.21
17-02-2012,45,858853.75
24-02-2012,1,1539387.83
24-02-2012,2,1861802.7
24-02-2012,3,418925.47
24-02-2012,4,2226662.17
24-02-2012,5,312220.47
24-02-2012,6,1465187.71
24-02-2012,7,603041.14
24-02-2012,8,928537.54
24-02-2012,9,563578.79
24-02-2012,10,2039415.74
24-02-2012,11,1379473.03
24-02-2012,12,1112034.72
24-02-2012,13,1929768.03
24-02-2012,14,1875040.16
24-02-2012,15,561137.06
24-02-2012,16,495720.3
24-02-2012,17,843864.43
24-02-2012,18,1037861.11
24-02-2012,19,1352470.09
24-02-2012,20,2045837.55
24-02-2012,21,747099.07
24-02-2012,22,912958.95
